sequence_id,class_label,length,base_nll,patched_nll,delta_nll,relative_nll_degradation_pct,mean_kl,top1_agreement,nmse,explained_variance,diagnostic,interpolation_alpha
1006,1,225,2.540691978053043,2.8289104260896383,0.28821844803659546,11.34409249630725,0.2847753167152405,0.38864630460739136,0.01901969686150551,0.9834015965461731,reconstruction,0.5
1007,1,256,2.302403041294643,2.681682336284387,0.3792792949897441,16.473192928744353,0.3151640295982361,0.4153846204280853,0.019282139837741852,0.9828794002532959,reconstruction,0.5
1008,1,256,2.333146378800676,2.7112490385195462,0.37810265971887036,16.20569815740533,0.3099882900714874,0.4038461446762085,0.01924344338476658,0.9829191565513611,reconstruction,0.5
1009,1,243,2.5181244640815548,2.7979671819423273,0.2798427178607725,11.113140825739153,0.27492156624794006,0.3481781482696533,0.01894197054207325,0.9835976362228394,reconstruction,0.5
1010,1,308,2.383775128428959,2.7051460290645095,0.3213709006355505,13.481594669013594,0.30236726999282837,0.4326923191547394,0.0200421754270792,0.9820109009742737,reconstruction,0.5
1011,1,313,2.7746191869808148,2.873405746266812,0.09878655928599711,3.5603645988439627,0.07641240954399109,0.49211356043815613,0.015531443990767002,0.9855964183807373,reconstruction,0.5
1012,1,250,2.3127050588253457,2.7752043833374507,0.46249932451210496,19.99819746781782,0.34146615862846375,0.35039371252059937,0.019235100597143173,0.983120322227478,reconstruction,0.5
1013,1,311,2.397336534633758,2.679115246815287,0.28177871218152895,11.753823800319148,0.3120473325252533,0.43809524178504944,0.02023378387093544,0.981684148311615,reconstruction,0.5
1014,1,312,2.68345462859623,2.7982388935391866,0.11478426494295668,4.277481114074311,0.18711793422698975,0.4113924205303192,0.016781525686383247,0.9844052195549011,reconstruction,0.5
1015,1,221,2.4755537850516185,2.7155124119349887,0.23995862688337022,9.693129203345778,0.22362521290779114,0.36888888478279114,0.019174985587596893,0.9834615588188171,reconstruction,0.5
1016,1,271,2.599860198306341,2.8069208521042426,0.2070606537979014,7.9642995393671345,0.2482747584581375,0.33818182349205017,0.019184421747922897,0.9834132790565491,reconstruction,0.5
1017,1,295,2.4802881023227767,2.708852883153314,0.2285647808305371,9.215251269257283,0.2684642970561981,0.44147157669067383,0.019524773582816124,0.9823592305183411,reconstruction,0.5
1018,1,249,2.875602843269469,2.967952425517733,0.09234958224826384,3.2114859833448106,0.16350992023944855,0.3596838116645813,0.017690418288111687,0.9843294024467468,reconstruction,0.5
1019,1,303,2.548763300079146,2.860274570440155,0.311511270361009,12.222055706441463,0.2178810089826584,0.3745928108692169,0.01974567025899887,0.9824734330177307,reconstruction,0.5
1020,1,261,2.4722978996508047,2.778845584753788,0.30654768510298336,12.399302088404522,0.3562208116054535,0.3849056661128998,0.019435366615653038,0.9828896522521973,reconstruction,0.5
1021,1,295,2.475688345480285,2.8120135620936453,0.3363252166133601,13.585119355890203,0.32393670082092285,0.38795986771583557,0.02035212703049183,0.9820879697799683,reconstruction,0.5
1022,1,290,2.4437655816712884,2.673681682287223,0.22991610061593448,9.408271494629004,0.24648383259773254,0.41496598720550537,0.020185820758342743,0.9819148778915405,reconstruction,0.5
1023,1,273,2.209468896838202,2.657783397729846,0.44831450089164404,20.29060022221593,0.4120815098285675,0.3501805067062378,0.019838206470012665,0.982391357421875,reconstruction,0.5
1024,1,307,2.5365647838961696,2.832579385080645,0.29601460118447553,11.66990108290459,0.2921118438243866,0.41800642013549805,0.01946939341723919,0.9824351668357849,reconstruction,0.5
1025,1,283,2.4621325939685317,2.8089817287204983,0.34684913475196666,14.08734588874866,0.31280753016471863,0.4111498296260834,0.019590361043810844,0.9825915694236755,reconstruction,0.5
1026,1,251,2.475966566190945,2.8394131397637796,0.3634465735728347,14.678977435949996,0.320884644985199,0.3803921937942505,0.01963029056787491,0.982610821723938,reconstruction,0.5
1027,1,305,2.5039720411424513,2.7789915010526585,0.27501945991020715,10.98332790428155,0.35152024030685425,0.44983819127082825,0.019623661413788795,0.9824705123901367,reconstruction,0.5
1028,1,197,2.6040155029296876,2.741924133300781,0.13790863037109347,5.295998822431635,0.2390560805797577,0.38805970549583435,0.016901222988963127,0.9847497344017029,reconstruction,0.5
1029,1,188,2.5667008804401177,2.765272210405759,0.1985713299656413,7.73644219624033,0.18706654012203217,0.5416666865348816,0.014039915055036545,0.9864988327026367,reconstruction,0.5
1030,1,318,2.336838386511877,2.659828637619256,0.3229902511073792,13.821676884959782,0.2878679037094116,0.44409939646720886,0.020178362727165222,0.9817501306533813,reconstruction,0.5
1031,1,292,2.4593683792372882,2.622960805084746,0.1635924258474577,6.651806505627751,0.1646328717470169,0.5270270109176636,0.020029401406645775,0.9821880459785461,reconstruction,0.5
1032,1,260,2.556818624866326,2.7517753572065113,0.1949567323401853,7.6249730991527755,0.2983326315879822,0.39393940567970276,0.019362693652510643,0.9831216931343079,reconstruction,0.5
1033,1,242,2.4312709263392858,2.728537049585459,0.2972661232461733,12.226779007873084,0.3274635672569275,0.3739837408065796,0.01885564997792244,0.9833558201789856,reconstruction,0.5
1034,1,241,2.421303420770364,2.699668759205302,0.27836533843493827,11.496507874522116,0.34523439407348633,0.4204081594944,0.019045067951083183,0.9831053018569946,reconstruction,0.5
1035,1,277,2.3664199829101564,2.7816785539899556,0.41525857107979913,17.54796587582589,0.3918713927268982,0.35587188601493835,0.019610928371548653,0.9824841618537903,reconstruction,0.5
1036,1,244,2.0854546550797064,2.7027582948507085,0.6173036397710021,29.60043452718509,0.5816456079483032,0.3629032075405121,0.01901622675359249,0.9831974506378174,reconstruction,0.5
1037,1,270,2.1857923570570055,2.7066795712425593,0.5208872141855538,23.830589969071298,0.4364125430583954,0.3759123980998993,0.01969148963689804,0.9825320839881897,reconstruction,0.5
1038,1,266,2.1417204562616172,2.6206426797746283,0.47892222351301106,22.36156554011591,0.48010513186454773,0.385185182094574,0.019475826993584633,0.9827045202255249,reconstruction,0.5
1039,1,262,2.336649653596698,2.7132734190742926,0.3766237654775946,16.118110171025204,0.4206661880016327,0.3571428656578064,0.019724808633327484,0.9823549389839172,reconstruction,0.5
1040,1,260,2.199209002940827,2.6905596482889735,0.49135064534814665,22.342153232871574,0.41700583696365356,0.3787878751754761,0.019322805106639862,0.9827060699462891,reconstruction,0.5
1041,1,284,2.35445560893946,2.6710349691038764,0.31657936016441646,13.44596852717968,0.2887974977493286,0.3819444477558136,0.02016478218138218,0.9821743965148926,reconstruction,0.5
1042,1,259,2.2664513041954915,2.7266771156369276,0.46022581144143615,20.306009248444884,0.42908215522766113,0.3650190234184265,0.018969880416989326,0.9831987619400024,reconstruction,0.5
1043,1,270,2.2583560035342263,2.717693398723672,0.4593373951894457,20.339459078666216,0.4143848717212677,0.40145984292030334,0.019487308338284492,0.9826433062553406,reconstruction,0.5
1044,1,306,2.5105320211367315,2.756636042425162,0.24610402128843045,9.802863266288801,0.31839659810066223,0.42258062958717346,0.019740864634513855,0.9823470115661621,reconstruction,0.5
1045,1,292,2.620314155190678,2.767175913665254,0.14686175847457594,5.604738583869877,0.20773422718048096,0.4797297418117523,0.01994275115430355,0.9821825623512268,reconstruction,0.5
1046,1,320,2.3205447359350813,2.705505560057082,0.38496082412200083,16.589243816791917,0.39403095841407776,0.4197530746459961,0.02038031443953514,0.981861412525177,reconstruction,0.5
1047,1,262,2.3131665499705187,2.6629353073408017,0.349768757370283,15.120777073952622,0.36138108372688293,0.3571428656578064,0.019308140501379967,0.9827603697776794,reconstruction,0.5
1048,1,316,2.4388224921630095,2.7824071806426334,0.34358468847962387,14.088138418589706,0.3311580717563629,0.39375001192092896,0.02029535360634327,0.9818920493125916,reconstruction,0.5
1049,1,263,1.9663090526609492,2.4497373193726504,0.48342826671170114,24.58556888895424,0.41928666830062866,0.41198500990867615,0.01987491361796856,0.9822394251823425,reconstruction,0.5
1050,1,301,2.3725258676629317,2.721685710706209,0.3491598430432772,14.716798151803456,0.41213539242744446,0.39344263076782227,0.020003454759716988,0.9819736480712891,reconstruction,0.5
1051,1,277,2.2560882568359375,2.6733132498604912,0.41722499302455374,18.49329217331653,0.3803895115852356,0.3665480315685272,0.019576728343963623,0.9825640320777893,reconstruction,0.5
1052,1,243,2.6375117108104673,2.891733061007368,0.2542213501969006,9.63868138120161,0.24348069727420807,0.2995951473712921,0.01878345012664795,0.9832832217216492,reconstruction,0.5
1053,1,248,2.277989117747759,2.6703941071650896,0.3924049894173307,17.225937839654843,0.4355895519256592,0.3571428656578064,0.01927948370575905,0.982900083065033,reconstruction,0.5
1054,1,243,2.269449125460493,2.688677780027312,0.4192286545668189,18.472705550592742,0.40271201729774475,0.37246963381767273,0.018646132200956345,0.9833869934082031,reconstruction,0.5
1055,1,243,2.2830413570248984,2.6986436301130587,0.41560227308816033,18.2038871879984,0.39891311526298523,0.37246963381767273,0.018644053488969803,0.9833852052688599,reconstruction,0.5
1056,1,243,2.275109267816311,2.695610976800686,0.420501708984375,18.482703882964696,0.3969978094100952,0.37651821970939636,0.018642732873558998,0.9833924174308777,reconstruction,0.5
1057,1,249,2.4645782955109126,2.7707943386501737,0.3062160431392611,12.424683106924052,0.31646987795829773,0.3557312488555908,0.01907365955412388,0.9831079840660095,reconstruction,0.5
1058,1,195,2.1466021296953914,2.614083338265467,0.4674812085700757,21.777729654838858,0.42060309648513794,0.402010053396225,0.017068373039364815,0.9844222664833069,reconstruction,0.5
1059,1,279,2.3024235718639185,2.747012091021166,0.4445885191572474,19.309588582666063,0.4150409698486328,0.36395761370658875,0.019740315154194832,0.9825024604797363,reconstruction,0.5
1060,1,274,2.1625430110559565,2.6532458363887637,0.4907028253328072,22.691008818048896,0.4686635136604309,0.3956834673881531,0.019629621878266335,0.9825600981712341,reconstruction,0.5
1061,1,286,2.422059795023248,2.716457274545848,0.29439747952259987,12.154839452251181,0.308656245470047,0.43793103098869324,0.019617298617959023,0.9824684262275696,reconstruction,0.5
1062,1,276,2.371630159330197,2.649696705589158,0.27806654625896066,11.724701052776838,0.3233664035797119,0.3464285731315613,0.019716154783964157,0.9825034141540527,reconstruction,0.5
1063,1,295,2.4977038082660443,2.7508995516988257,0.2531957434327814,10.137140464567532,0.3355090320110321,0.38795986771583557,0.019952453672885895,0.9822299480438232,reconstruction,0.5
1064,1,306,2.6361976796369335,2.8344130037671924,0.19821532413025889,7.518985607997266,0.15313822031021118,0.3774193525314331,0.019300729036331177,0.9828545451164246,reconstruction,0.5
1065,1,269,2.339389576631434,2.6960126091452206,0.3566230325137867,15.244277228391358,0.3704881966114044,0.35164836049079895,0.019531002268195152,0.9827452898025513,reconstruction,0.5
1066,1,274,2.4589720357626352,2.8171496890512184,0.3581776532885832,14.566153989526628,0.28749093413352966,0.3956834673881531,0.019464977085590363,0.9827420115470886,reconstruction,0.5
1067,1,256,2.3052997368182915,2.7201370769486,0.4148373401303087,17.99494154729117,0.4180333912372589,0.35769230127334595,0.019434262067079544,0.9827767610549927,reconstruction,0.5
1068,1,287,2.336267510775862,2.6566120016163794,0.3203444908405175,13.711806946890805,0.29692649841308594,0.4192439913749695,0.02018032781779766,0.9819459319114685,reconstruction,0.5
1069,1,274,2.3783811713814305,2.708022795859657,0.32964162447822654,13.859915662162823,0.4090260863304138,0.3741007149219513,0.019919566810131073,0.9822061061859131,reconstruction,0.5
1070,1,305,2.480094612418831,2.76705298485694,0.28695837243810907,11.57046069941014,0.27076464891433716,0.41747573018074036,0.019930651411414146,0.9820622205734253,reconstruction,0.5
1071,1,272,2.3384583629261364,2.6379749644886363,0.29951660156249993,12.808293117851875,0.3158791661262512,0.39855071902275085,0.019386108964681625,0.9826549887657166,reconstruction,0.5
1072,1,257,2.2859882061298076,2.6153416560246394,0.32935344989483184,14.407486837057192,0.34671691060066223,0.39463600516319275,0.019363416358828545,0.9827925562858582,reconstruction,0.5
1073,1,259,2.356257547859017,2.712854283456584,0.356596735597567,15.134030484977501,0.22720475494861603,0.4486691951751709,0.01862568035721779,0.9833361506462097,reconstruction,0.5
1074,1,263,2.0845286433858083,2.6080051508164943,0.523476507430686,25.1124641098923,0.5546110272407532,0.3670412003993988,0.01914753019809723,0.982907772064209,reconstruction,0.5
1075,1,280,2.432552054577076,2.776828294086793,0.3442762395097172,14.152882725034765,0.31367751955986023,0.40492957830429077,0.019568875432014465,0.9825114607810974,reconstruction,0.5
1076,1,268,2.2015952923201105,2.707661421096633,0.5060661287765225,22.98633770438408,0.4699142873287201,0.3639705777168274,0.019605137407779694,0.9825901985168457,reconstruction,0.5
1077,1,275,2.3560046738000224,2.724169175401866,0.3681645016018438,15.626645638526162,0.3553659915924072,0.3584229350090027,0.019943665713071823,0.9821770191192627,reconstruction,0.5
1078,1,260,2.1582681053944865,2.6198085306261882,0.4615404252317017,21.38475864412321,0.43258899450302124,0.4128788113594055,0.019219400361180305,0.98280930519104,reconstruction,0.5
1079,1,260,2.201259598532557,2.643412658923479,0.44215306039092184,20.086366037230583,0.42826706171035767,0.405303031206131,0.019241303205490112,0.9827902913093567,reconstruction,0.5
1080,1,297,2.2458793131510415,2.7195316569010415,0.47365234375,21.08983955533436,0.44276249408721924,0.4285714328289032,0.01987498626112938,0.9821504950523376,reconstruction,0.5
1081,1,237,2.521770731608073,2.78018798828125,0.25841725667317705,10.247452452126389,0.24808208644390106,0.3609958589076996,0.018868962302803993,0.9831421971321106,reconstruction,0.5
1082,1,282,2.262317751165022,2.69612244723136,0.43380469606633776,19.17523282673011,0.42606666684150696,0.4020979106426239,0.01974913850426674,0.9824379682540894,reconstruction,0.5
1083,1,248,2.374523390811753,2.7222735036416834,0.3477501128299303,14.645048946477155,0.3251190185546875,0.3968254327774048,0.019206121563911438,0.9830082654953003,reconstruction,0.5
1084,1,270,2.2574480776385073,2.727305429759043,0.4698573521205356,20.813650456671784,0.45957908034324646,0.3467153310775757,0.019764969125390053,0.982488751411438,reconstruction,0.5
1085,1,251,2.518226683609129,2.8046687569205218,0.2864420733113926,11.374753320493891,0.2936066687107086,0.4784314036369324,0.01812572404742241,0.9835567474365234,reconstruction,0.5
1086,1,257,2.381781240609976,2.712707050030048,0.330925809420072,13.894047185262139,0.4370642602443695,0.3448275923728943,0.019140934571623802,0.9829666018486023,reconstruction,0.5
1087,1,263,1.964847421287594,2.423153066993656,0.45830564570606214,23.325253693527387,0.4154950678348541,0.42322099208831787,0.019998913630843163,0.9821376800537109,reconstruction,0.5
1088,1,272,2.1915407492897727,2.621796209161932,0.4302554598721593,19.632555772079304,0.37800607085227966,0.3804347813129425,0.02000456489622593,0.9822062253952026,reconstruction,0.5
1089,1,258,2.2886803871827106,2.6472352711176965,0.3585548839349859,15.666446304298304,0.36071541905403137,0.347328245639801,0.019691569730639458,0.9825059771537781,reconstruction,0.5
1090,1,300,2.618537928011551,2.8149011190181517,0.1963631910066006,7.4989630245957,0.25089165568351746,0.3947368562221527,0.019992955029010773,0.9823008179664612,reconstruction,0.5
1091,1,277,2.4369676862444196,2.7631971086774554,0.32622942243303577,13.386694631793983,0.34851574897766113,0.4555160105228424,0.01933591440320015,0.9828229546546936,reconstruction,0.5
1092,1,290,2.4896848502826363,2.7441893698005546,0.2545045195179183,10.222358845499109,0.282010555267334,0.41836732625961304,0.019440220668911934,0.9824873208999634,reconstruction,0.5
1093,1,314,2.525820374112776,2.7530559936908516,0.2272356195780758,8.996507507304237,0.20537827908992767,0.49685531854629517,0.01961197517812252,0.9823532700538635,reconstruction,0.5
1094,1,274,2.785421763946864,2.87633924794111,0.09091748399424615,3.2640473041116276,0.09307903051376343,0.5,0.015679672360420227,0.9855774641036987,reconstruction,0.5
1095,1,259,2.4282801970270755,2.7699433537839933,0.3416631567569177,14.070170204213387,0.31365248560905457,0.3460076153278351,0.019385231658816338,0.9829052686691284,reconstruction,0.5
1096,1,270,2.16330816806891,2.639683314732143,0.47637514666323266,22.02067896264968,0.3945796489715576,0.36496350169181824,0.019721705466508865,0.9825151562690735,reconstruction,0.5
1097,1,290,2.2406601629159555,2.7044736061486776,0.4638134432327221,20.699856716742065,0.4265892207622528,0.34353742003440857,0.020342648029327393,0.9818113446235657,reconstruction,0.5
1098,1,292,2.2459091962394067,2.69857570842161,0.45266651218220355,20.15515644800587,0.4154066741466522,0.43918919563293457,0.02015794813632965,0.9819838404655457,reconstruction,0.5
1099,1,295,2.5152051272808307,2.7659547536965183,0.25074962641568765,9.969350956546881,0.23355156183242798,0.3645485043525696,0.019709032028913498,0.9822964668273926,reconstruction,0.5
1100,1,272,2.2709184126420454,2.6912910600142044,0.42037264737215896,18.511129463391267,0.3973153829574585,0.35144928097724915,0.01990540511906147,0.9824393391609192,reconstruction,0.5
1101,1,186,2.3700668092757935,2.7682020399305554,0.39813523065476186,16.798481338018384,0.5009780526161194,0.2947368621826172,0.017715051770210266,0.9845300912857056,reconstruction,0.5
1102,1,214,2.265058807513681,2.6907241750972064,0.42566536758352536,18.792685036322364,0.41104963421821594,0.3348623812198639,0.01875682920217514,0.9837526679039001,reconstruction,0.5
1103,1,244,2.1952932257401314,2.6680399164979756,0.47274669075784415,21.53455789936491,0.4011857807636261,0.38306450843811035,0.018878553062677383,0.9831415414810181,reconstruction,0.5
1104,1,251,2.6599798728161907,2.7748110313115157,0.11483115849532499,4.31699351069714,0.14097365736961365,0.4901961088180542,0.017431389540433884,0.9843288064002991,reconstruction,0.5
1105,1,249,2.5027567545572915,2.709989759657118,0.20723300509982634,8.280189623800794,0.2651931047439575,0.41897234320640564,0.018698977306485176,0.9835084080696106,reconstruction,0.5
1106,1,272,2.2965394176136362,2.6071635298295455,0.31062411221590924,13.525747036324887,0.30771583318710327,0.4384058117866516,0.019321391358971596,0.9827052354812622,reconstruction,0.5
1107,1,282,2.4097364994517543,2.7126747532894737,0.30293825383771944,12.571426540065346,0.27570855617523193,0.40909090638160706,0.019976714625954628,0.9822043180465698,reconstruction,0.5
1108,1,261,2.408651178533381,2.7868927464340674,0.3782415679006865,15.703459731807099,0.36027008295059204,0.40377360582351685,0.018939487636089325,0.98317551612854,reconstruction,0.5
1109,1,257,2.222013268103966,2.662987576998197,0.44097430889423084,19.845709979513856,0.3672981560230255,0.38314175605773926,0.019408078864216805,0.9826621413230896,reconstruction,0.5
1110,1,269,2.1791817160213696,2.602949254653033,0.4237675386316635,19.446177228641357,0.4628651738166809,0.3919413983821869,0.019241657108068466,0.9827569127082825,reconstruction,0.5
1111,1,258,2.202704067887931,2.622206881585249,0.419502813697318,19.044901210881196,0.37758177518844604,0.33969464898109436,0.019452733919024467,0.9826889634132385,reconstruction,0.5
1112,1,281,2.6381414708956865,2.8602208956866195,0.222079424790933,8.418025615416822,0.2340760976076126,0.3403508961200714,0.01979069411754608,0.982581377029419,reconstruction,0.5
1113,1,256,2.099910544612693,2.6260500874758685,0.5261395428631754,25.05533124794211,0.4393119812011719,0.4076923131942749,0.01913202740252018,0.9829481840133667,reconstruction,0.5
1114,1,282,2.4252743369654604,2.7340310615405703,0.30875672457510994,12.730795847262005,0.28584355115890503,0.42657342553138733,0.019996311515569687,0.9822003245353699,reconstruction,0.5
1115,1,256,2.0943933435388513,2.5993744249969835,0.5049810814581321,24.111090832865067,0.4141148626804352,0.4384615421295166,0.019053617492318153,0.9829821586608887,reconstruction,0.5
1116,1,273,2.373740818189538,2.705114834550498,0.33137401636096,13.959991496194617,0.274829626083374,0.41516244411468506,0.019122576341032982,0.9828900694847107,reconstruction,0.5
1117,1,254,2.425695990773954,2.665296027632539,0.23960003685858489,9.87757896166275,0.2754513919353485,0.39534884691238403,0.0193497147411108,0.9828086495399475,reconstruction,0.5
1118,1,275,2.28890925345661,2.638461984318795,0.3495527308621851,15.271585377808492,0.34963923692703247,0.39426523447036743,0.019225381314754486,0.9829214811325073,reconstruction,0.5
1119,1,253,2.432739019393921,2.6648242473602295,0.2320852279663086,9.540079150131321,0.3204694092273712,0.4124513566493988,0.0193779319524765,0.9827522039413452,reconstruction,0.5
1120,1,280,2.411128714733326,2.693904377967646,0.2827756632343199,11.727937272962853,0.29714325070381165,0.4154929518699646,0.019902950152754784,0.9823066592216492,reconstruction,0.5
1121,1,290,2.4701336024157423,2.757155695059194,0.28702209264345147,11.619699127316412,0.3309772312641144,0.3809523582458496,0.019756954163312912,0.9821729063987732,reconstruction,0.5
1122,1,258,2.2317528267929836,2.5971455190373565,0.3653926922443729,16.37245343022328,0.388378769159317,0.35877862572669983,0.019455643370747566,0.9826686382293701,reconstruction,0.5
1123,1,265,2.401072943388526,2.723783122959422,0.32271017957089576,13.44024888787716,0.33396467566490173,0.3903345763683319,0.019019324332475662,0.9831359386444092,reconstruction,0.5
1124,1,256,2.118144738628137,2.6158565094111967,0.49771177078305984,23.49753355879796,0.3920482397079468,0.4076923131942749,0.018985414877533913,0.9830745458602905,reconstruction,0.5
1125,1,273,2.352510314056839,2.6649811233299365,0.31247080927309767,13.282441628672412,0.3662591874599457,0.44043320417404175,0.019675666466355324,0.9824859499931335,reconstruction,0.5
1126,1,274,2.407492737477437,2.7195383891301894,0.31204565165275255,12.961436883905742,0.29312941431999207,0.3992805778980255,0.019974350929260254,0.9823209047317505,reconstruction,0.5
1127,1,276,2.4213350904457887,2.7329410019741265,0.31160591152833783,12.86917753589275,0.3923128843307495,0.3499999940395355,0.019478678703308105,0.9825149774551392,reconstruction,0.5
1128,1,308,2.3804150547628615,2.7544797057124195,0.374064650949558,15.714261687309929,0.36968889832496643,0.4166666865348816,0.020030556246638298,0.9820826649665833,reconstruction,0.5
1129,1,253,2.0923523902893066,2.5654468536376953,0.47309446334838867,22.61064940800792,0.4066598117351532,0.3696497976779938,0.01875726319849491,0.983218252658844,reconstruction,0.5
1130,1,260,2.225067950926806,2.573734646061074,0.34866669513426807,15.669934708692299,0.34494107961654663,0.45075759291648865,0.019171252846717834,0.9828220009803772,reconstruction,0.5
1131,1,256,2.119221219685087,2.5783069271838803,0.4590857074987933,21.66294406805783,0.4007684588432312,0.42692306637763977,0.018948553130030632,0.9830809235572815,reconstruction,0.5
1132,1,258,2.2142156257483236,2.623801278885297,0.40958565313697326,18.498002108468924,0.37314748764038086,0.38167938590049744,0.019499940797686577,0.982665479183197,reconstruction,0.5
1133,1,282,2.4258487099095394,2.701723118832237,0.27587440892269743,11.372284174019445,0.29688215255737305,0.41258740425109863,0.01995590515434742,0.9822657108306885,reconstruction,0.5
1134,1,258,2.195139450131705,2.6113678796994733,0.4162284295677683,18.961366192147622,0.40050047636032104,0.3549618422985077,0.019582467153668404,0.9825701713562012,reconstruction,0.5
1135,1,253,2.112460136413574,2.5791258811950684,0.46666574478149414,22.09110301005609,0.4089319705963135,0.4319066107273102,0.018935585394501686,0.9831095337867737,reconstruction,0.5
1136,1,249,2.3453267415364585,2.676812308175223,0.3314855666387646,14.133875709855399,0.32682350277900696,0.33596840500831604,0.019536342471837997,0.982730507850647,reconstruction,0.5
1137,1,260,2.3966435769664924,2.7088488444629277,0.3122052674964353,13.026770876443939,0.4003450870513916,0.39393940567970276,0.01911930739879608,0.9830024838447571,reconstruction,0.5
1138,1,262,2.5232619951356132,2.888778283461085,0.3655162883254719,14.485863498523749,0.3827124238014221,0.34210526943206787,0.019281642511487007,0.9830285906791687,reconstruction,0.5
1139,1,250,2.325907469738142,2.7614625470911562,0.43555507735301413,18.726242682476542,0.36559367179870605,0.3818897604942322,0.019659889861941338,0.9825447797775269,reconstruction,0.5
1140,1,291,2.281008765811012,2.6798710206738945,0.3988622548628826,17.486221922565356,0.3120402991771698,0.4406779706478119,0.019810179248452187,0.9823870062828064,reconstruction,0.5
1141,1,245,2.26635496077999,2.764245310137349,0.497890349357359,21.968771793188335,0.40907976031303406,0.2730923593044281,0.01960831694304943,0.9829169511795044,reconstruction,0.5
1142,1,227,1.8906588347061821,2.7063189962635867,0.8156601615574046,43.14158358899067,0.6801866292953491,0.3246753215789795,0.01912693865597248,0.9831910133361816,reconstruction,0.5
1143,1,286,2.2385769220371974,2.694874905384948,0.4562979833477505,20.383395310468067,0.44109323620796204,0.40689656138420105,0.019984828308224678,0.98208087682724,reconstruction,0.5
1144,1,269,2.2432971281163834,2.6554498111500457,0.41215268303366237,18.372630083993034,0.42767560482025146,0.4065934121608734,0.01925387606024742,0.9827733039855957,reconstruction,0.5
1145,1,220,2.5936558471132285,2.9227130701723656,0.3290572230591371,12.687004076712103,0.33871862292289734,0.267857164144516,0.018916161730885506,0.9839025139808655,reconstruction,0.5
1146,1,250,1.9910101004739995,2.6019369132905137,0.6109268128165142,30.68426486993064,0.5168984532356262,0.35826772451400757,0.01914401352405548,0.9829432964324951,reconstruction,0.5
1147,1,230,2.001362157993562,2.661773026756974,0.660410868763412,32.998069146340704,0.5590193271636963,0.3333333432674408,0.01918218471109867,0.9831410050392151,reconstruction,0.5
1148,1,223,2.580692527568446,2.8365748582688055,0.2558823307003597,9.915258325696575,0.3161526322364807,0.3788546025753021,0.018052969127893448,0.9841107130050659,reconstruction,0.5
1149,1,269,2.2550901525160847,2.7054030474494484,0.4503128949333637,19.96873138002636,0.42918726801872253,0.3553113639354706,0.020166493952274323,0.9822173714637756,reconstruction,0.5
1150,1,252,2.3673899931066176,2.7608439127604165,0.39345391965379894,16.619734002401835,0.3939715623855591,0.34765625,0.019110118970274925,0.9829980134963989,reconstruction,0.5
1151,1,252,2.388309254365809,2.7260115081188725,0.3377022537530636,14.139804262607397,0.3557542562484741,0.42578125,0.019165074452757835,0.9829093813896179,reconstruction,0.5
1152,1,270,2.1661707839686355,2.6698856563358517,0.5037148723672162,23.253700774431163,0.46465864777565,0.40145984292030334,0.019588764756917953,0.9825667142868042,reconstruction,0.5
1153,1,261,2.5379278009588067,2.7606850826379024,0.2227572816790957,8.777132335874171,0.23170967400074005,0.43396228551864624,0.017687125131487846,0.9840633869171143,reconstruction,0.5
1154,1,296,2.5621950283497075,2.7630676473662206,0.2008726190165131,7.839864522174715,0.1911783069372177,0.4233333468437195,0.019657911732792854,0.9824609756469727,reconstruction,0.5
1155,1,249,2.4458530970982144,2.814304654560392,0.3684515574621776,15.064337179502415,0.43649202585220337,0.30039528012275696,0.019331736490130424,0.9829035997390747,reconstruction,0.5
1156,1,264,2.1638270460264515,2.6961688209562267,0.5323417749297752,24.601863439471384,0.4791586399078369,0.38059699535369873,0.019424699246883392,0.9827269315719604,reconstruction,0.5
1157,1,268,2.142842085159133,2.675813231520987,0.532971146361854,24.872161605052398,0.44349831342697144,0.34558823704719543,0.01961507834494114,0.9826149344444275,reconstruction,0.5
1158,1,256,2.0899144470921813,2.5426044243182915,0.45268997722611015,21.660694190423147,0.38097459077835083,0.4346153736114502,0.01893036626279354,0.9830967783927917,reconstruction,0.5
1159,1,242,2.0438530123963647,2.626377650669643,0.582524638273278,28.50129802584399,0.5010553002357483,0.4186991751194,0.0191038828343153,0.9830387234687805,reconstruction,0.5
1160,1,268,2.1839054572186347,2.538948988122694,0.35504353090405916,16.257275686111125,0.41329553723335266,0.41911765933036804,0.019375473260879517,0.9826474785804749,reconstruction,0.5
1161,1,254,2.2894569723522618,2.6822369646005595,0.39277999224829774,17.156032936698647,0.4519670605659485,0.3488371968269348,0.01943773403763771,0.9827245473861694,reconstruction,0.5
1162,1,269,2.2396442188936123,2.770221710205078,0.5305774913114658,23.6902578916562,0.49618959426879883,0.35164836049079895,0.01981944777071476,0.9824966788291931,reconstruction,0.5
1163,1,249,2.2384440104166665,2.732363988482763,0.49391997806609655,22.06532643959934,0.4732227325439453,0.36758893728256226,0.019634587690234184,0.9826660752296448,reconstruction,0.5
1164,1,248,2.1995764500591384,2.700930166054532,0.5013537159953936,22.793193479677146,0.4898808002471924,0.3690476417541504,0.0195289459079504,0.9824681282043457,reconstruction,0.5
1165,1,263,2.46154188572016,2.7225112341400375,0.2609693484198776,10.601865031580692,0.23900306224822998,0.42322099208831787,0.0192059725522995,0.9831440448760986,reconstruction,0.5
